"boxerID","wins","defeats","draws","wins_by_KO","defeats_by_KO"
"380332","12","14",3,"1 KOs","5 KOs"
"877830","10","0",0,"8 KOs","0 KOs"
"834016","4","3",0,"1 KOs","2 KOs"
"497658","14","11",0,"5 KOs","8 KOs"
"913521","2","1",0,"1 KOs","0 KOs"
"790783","11","13",0,"4 KOs","4 KOs"
"743711","7","12",1,"3 KOs","2 KOs"
"872254","8","0",1,"7 KOs","0 KOs"
"673733","17","10",2,"7 KOs","2 KOs"
"708003","7","0",0,"1 KOs","0 KOs"
"981326","4","0",1,"2 KOs","0 KOs"
"343633","23","6",0,"14 KOs","3 KOs"
"643276","11","14",1,"5 KOs","5 KOs"
"640004","17","0",0,"15 KOs","0 KOs"
"957133","3","1",1,"3 KOs","1 KOs"
"618638","17","5",0,"12 KOs","0 KOs"
"781246","9","3",1,"7 KOs","2 KOs"
"811101","5","5",1,"2 KOs","2 KOs"
"338944","14","7",0,"9 KOs","5 KOs"
"913101","8","0",0,"6 KOs","0 KOs"
"625184","10","1",2,"4 KOs","1 KOs"
"840090","8","1",0,"0 KOs","0 KOs"
"703793","15","5",0,"7 KOs","1 KOs"
"41585","28","17",1,"25 KOs","8 KOs"
"1055826","2","0",0,"0 KOs","0 KOs"
"805249","6","0",0,"0 KOs","0 KOs"
"900080","4","1",0,"2 KOs","0 KOs"
"871876","2","1",1,"1 KOs","1 KOs"
"762771","4","4",1,"2 KOs","1 KOs"
"861938","11","1",1,"5 KOs","0 KOs"
"682586","5","10",1,"2 KOs","2 KOs"
"900193","9","0",0,"6 KOs","0 KOs"
"904459","4","0",0,"2 KOs","0 KOs"
"863462","5","0",0,"2 KOs","0 KOs"
"854274","8","2",0,"1 KOs","0 KOs"
"756821","11","0",0,"8 KOs","0 KOs"
"909175","2","0",0,"1 KOs","0 KOs"
"910834","4","0",0,"2 KOs","0 KOs"
"1046342","1","0",0,"0 KOs","0 KOs"
"647935","9","4",1,"4 KOs","1 KOs"
"805021","10","1",1,"4 KOs","0 KOs"
"887553","7","0",0,"3 KOs","0 KOs"
"745845","10","0",0,"3 KOs","0 KOs"
"7613","30","7",1,"25 KOs","2 KOs"
"872141","7","0",0,"0 KOs","0 KOs"
"680473","7","41",4,"3 KOs","5 KOs"
"798101","6","1",1,"1 KOs","0 KOs"
"680241","7","3",1,"3 KOs","0 KOs"
"1047605","1","0",0,"0 KOs","0 KOs"
"491678","2","2",0,"1 KOs","0 KOs"
"783360","1","4",1,"1 KOs","0 KOs"
"759290","6","4",4,"5 KOs","3 KOs"
"565596","9","5",0,"9 KOs","5 KOs"
"720981","9","4",0,"6 KOs","4 KOs"
"801434","7","2",0,"4 KOs","2 KOs"
"584421","18","12",1,"17 KOs","8 KOs"
"672677","4","11",1,"2 KOs","2 KOs"
"839805","10","1",0,"10 KOs","1 KOs"
"681690","7","5",0,"0 KOs","4 KOs"
"198812","25","48",6,"17 KOs","14 KOs"
"850258","1","0",0,"0 KOs","0 KOs"
"574062","11","5",0,"9 KOs","4 KOs"
"829484","7","2",1,"1 KOs","2 KOs"
"809960","9","3",0,"7 KOs","2 KOs"
"752880","5","7",1,"3 KOs","3 KOs"
"515363","8","31",2,"7 KOs","11 KOs"
"846518","6","1",0,"4 KOs","0 KOs"
"845136","4","0",0,"4 KOs","0 KOs"
"1001031","1","1",0,"0 KOs","0 KOs"
"769623","14","3",1,"7 KOs","1 KOs"
"746803","6","11",3,"2 KOs","3 KOs"
"961693","4","0",0,"0 KOs","0 KOs"
"662336","14","2",1,"10 KOs","0 KOs"
"813626","4","0",2,"1 KOs","0 KOs"
"623357","14","19",3,"8 KOs","8 KOs"
"680553","16","1",1,"10 KOs","1 KOs"
"846687","5","0",0,"2 KOs","0 KOs"
"778200","4","4",4,"0 KOs","0 KOs"
"802393","12","18",0,"10 KOs","12 KOs"
"701901","17","8",0,"10 KOs","2 KOs"
"820088","3","1",0,"2 KOs","1 KOs"
"474742","21","16",0,"6 KOs","7 KOs"
"582300","5","20",0,"4 KOs","4 KOs"
"789381","15","6",0,"7 KOs","5 KOs"
"790953","10","3",1,"0 KOs","0 KOs"
"827403","11","2",0,"10 KOs","2 KOs"
"861064","6","0",0,"4 KOs","0 KOs"
"769708","6","6",0,"5 KOs","3 KOs"
"794844","9","12",0,"5 KOs","5 KOs"
"886219","4","3",0,"3 KOs","1 KOs"
"670196","7","8",4,"4 KOs","0 KOs"
"682241","6","9",0,"3 KOs","2 KOs"
"1010864","5","0",0,"4 KOs","0 KOs"
"630508","14","10",0,"8 KOs","7 KOs"
"764104","2","7",1,"1 KOs","2 KOs"
"877580","3","0",1,"0 KOs","0 KOs"
"874282","7","0",0,"6 KOs","0 KOs"
"606324","8","7",3,"5 KOs","2 KOs"
"509512","24","11",0,"13 KOs","5 KOs"
"319414","29","31",0,"21 KOs","10 KOs"
"678697","9","12",3,"1 KOs","0 KOs"
"744521","6","12",0,"3 KOs","9 KOs"
"803762","1","2",0,"1 KOs","0 KOs"
"579771","16","3",1,"2 KOs","0 KOs"
"343128","28","10",3,"10 KOs","6 KOs"
"666605","6","0",0,"2 KOs","0 KOs"
"506051","21","19",1,"14 KOs","10 KOs"
"848982","6","3",1,"1 KOs","1 KOs"
"17779","39","19",0,"26 KOs","11 KOs"
"842820","8","0",0,"8 KOs","0 KOs"
"810978","7","1",0,"6 KOs","0 KOs"
"783550","5","1",0,"3 KOs","0 KOs"
"967851","5","0",1,"5 KOs","0 KOs"
"916904","4","0",0,"1 KOs","0 KOs"
"1006480","5","0",0,"3 KOs","0 KOs"
"781137","5","9",3,"1 KOs","1 KOs"
"625122","6","1",0,"2 KOs","0 KOs"
"863624","3","0",0,"0 KOs","0 KOs"
"763303","5","6",0,"0 KOs","3 KOs"
"360840","9","37",4,"4 KOs","7 KOs"
"812126","14","0",0,"5 KOs","0 KOs"
"534713","33","13",0,"15 KOs","7 KOs"
"860831","3","1",0,"1 KOs","0 KOs"
"793163","10","0",0,"5 KOs","0 KOs"
"695946","7","13",2,"4 KOs","4 KOs"
"1036373","3","0",0,"2 KOs","0 KOs"
"717972","6","0",1,"1 KOs","0 KOs"
"860822","2","3",1,"1 KOs","2 KOs"
"751350","8","0",1,"4 KOs","0 KOs"
"658063","7","13",5,"2 KOs","1 KOs"
"884238","3","0",0,"3 KOs","0 KOs"
"680215","18","0",0,"11 KOs","0 KOs"
"972809","3","6",1,"0 KOs","0 KOs"
"694223","9","0",0,"7 KOs","0 KOs"
"665027","11","0",0,"8 KOs","0 KOs"
"775363","6","2",0,"1 KOs","0 KOs"
"854264","3","0",0,"2 KOs","0 KOs"
"770338","6","8",1,"2 KOs","4 KOs"
"1037053","3","0",0,"2 KOs","0 KOs"
"766630","6","4",0,"0 KOs","0 KOs"
"925443","3","0",0,"0 KOs","0 KOs"
"712461","14","5",1,"6 KOs","2 KOs"
"843278","6","2",0,"3 KOs","0 KOs"
"579076","18","2",1,"5 KOs","1 KOs"
"826939","6","0",0,"1 KOs","0 KOs"
"756075","6","7",1,"0 KOs","0 KOs"
"853417","7","1",0,"4 KOs","0 KOs"
"661041","10","28",5,"7 KOs","9 KOs"
"1000437","5","0",1,"2 KOs","0 KOs"
"805943","10","2",0,"5 KOs","1 KOs"
"861290","3","0",0,"1 KOs","0 KOs"
"746374","11","3",0,"5 KOs","3 KOs"
"1042603","1","0",0,"0 KOs","0 KOs"
"642732","24","14",0,"12 KOs","8 KOs"
"960177","6","0",0,"5 KOs","0 KOs"
"981728","3","0",0,"0 KOs","0 KOs"
"652274","20","34",2,"5 KOs","8 KOs"
"98729","9","39",4,"3 KOs","30 KOs"
"846736","3","0",1,"0 KOs","0 KOs"
"426588","19","13",1,"8 KOs","8 KOs"
"899183","3","0",0,"0 KOs","0 KOs"
"326390","22","23",3,"9 KOs","13 KOs"
"619831","20","1",1,"11 KOs","0 KOs"
"996016","1","0",0,"0 KOs","0 KOs"
"432220","15","16",3,"3 KOs","9 KOs"
"883779","7","1",0,"3 KOs","1 KOs"
"376810","17","30",2,"0 KOs","0 KOs"
"425887","26","18",2,"16 KOs","13 KOs"
"817704","7","0",0,"4 KOs","0 KOs"
"895774","3","0",0,"0 KOs","0 KOs"
"879348","5","1",1,"4 KOs","0 KOs"
"1007411","2","0",0,"1 KOs","0 KOs"
"880482","7","0",0,"6 KOs","0 KOs"
"650575","8","5",3,"2 KOs","1 KOs"
"842708","5","1",0,"4 KOs","0 KOs"
"35996","23","44",5,"8 KOs","7 KOs"
"856150","5","3",1,"1 KOs","0 KOs"
"871899","6","0",0,"1 KOs","0 KOs"
"718701","10","4",1,"6 KOs","1 KOs"
"961314","3","2",0,"2 KOs","1 KOs"
"749411","5","3",1,"3 KOs","1 KOs"
"572718","13","6",0,"10 KOs","5 KOs"
"570752","16","1",1,"7 KOs","0 KOs"
"762585","15","4",1,"10 KOs","1 KOs"
"880639","2","4",3,"0 KOs","1 KOs"
"833611","11","1",0,"6 KOs","0 KOs"
"385951","31","14",0,"24 KOs","6 KOs"
"888379","5","0",1,"5 KOs","0 KOs"
"867291","6","0",0,"0 KOs","0 KOs"
"881962","8","0",0,"5 KOs","0 KOs"
"891989","1","1",0,"1 KOs","0 KOs"
"482619","14","10",3,"4 KOs","5 KOs"
"607852","17","6",0,"15 KOs","2 KOs"
"775885","6","3",1,"2 KOs","0 KOs"
"786642","7","1",2,"3 KOs","1 KOs"
"989267","4","0",0,"2 KOs","0 KOs"
"776124","10","5",1,"2 KOs","1 KOs"
"345044","15","4",1,"7 KOs","3 KOs"
"1024799","1","0",0,"0 KOs","0 KOs"
"748093","3","8",1,"1 KOs","3 KOs"
"612680","19","8",0,"11 KOs","8 KOs"
"171565","27","5",0,"26 KOs","2 KOs"
"1027611","1","0",0,"0 KOs","0 KOs"
"747953","22","8",0,"17 KOs","8 KOs"
"996238","3","0",0,"2 KOs","0 KOs"
"911681","9","0",0,"7 KOs","0 KOs"
"896397","5","0",0,"3 KOs","0 KOs"
"781642","13","2",0,"4 KOs","1 KOs"
"823932","6","3",2,"2 KOs","0 KOs"
"844690","5","4",0,"4 KOs","2 KOs"
"922612","2","0",0,"1 KOs","0 KOs"
"785626","9","1",0,"7 KOs","1 KOs"
"738067","10","0",1,"1 KOs","0 KOs"
"672160","11","12",2,"2 KOs","7 KOs"
"833899","8","2",0,"3 KOs","1 KOs"
"570538","14","4",0,"8 KOs","3 KOs"
"865597","5","0",0,"0 KOs","0 KOs"
"632110","23","17",0,"19 KOs","15 KOs"
"730659","13","1",0,"4 KOs","0 KOs"
"763502","4","2",2,"2 KOs","1 KOs"
"773808","7","2",0,"0 KOs","0 KOs"
"799546","10","3",0,"7 KOs","1 KOs"
"815596","8","0",0,"8 KOs","0 KOs"
"883042","6","1",0,"5 KOs","1 KOs"
"569382","19","32",1,"11 KOs","16 KOs"
"1046337","1","0",0,"1 KOs","0 KOs"
"900261","3","0",0,"1 KOs","0 KOs"
"1060608","1","0",0,"0 KOs","0 KOs"
"1040976","2","0",0,"0 KOs","0 KOs"
"707919","7","1",0,"4 KOs","1 KOs"
"734432","6","11",3,"3 KOs","5 KOs"
"764161","10","4",0,"4 KOs","2 KOs"
"979764","8","0",0,"5 KOs","0 KOs"
"861012","6","0",0,"6 KOs","0 KOs"
"798385","7","0",1,"6 KOs","0 KOs"
"780700","13","0",0,"9 KOs","0 KOs"
"720160","5","1",1,"2 KOs","1 KOs"
"509704","18","1",2,"10 KOs","0 KOs"
"392251","26","20",0,"20 KOs","15 KOs"
"814922","10","0",0,"6 KOs","0 KOs"
"790296","6","3",1,"0 KOs","1 KOs"
"991462","5","0",1,"3 KOs","0 KOs"
"871050","1","1",0,"1 KOs","1 KOs"
"643353","9","9",4,"3 KOs","4 KOs"
"748555","11","6",0,"3 KOs","1 KOs"
"767325","4","3",3,"3 KOs","1 KOs"
"971571","4","0",0,"4 KOs","0 KOs"
"703004","7","2",1,"5 KOs","1 KOs"
"835607","12","1",0,"11 KOs","1 KOs"
"861001","6","0",1,"4 KOs","0 KOs"
"841578","5","0",0,"4 KOs","0 KOs"
"723132","9","9",0,"4 KOs","3 KOs"
"496545","18","9",0,"16 KOs","6 KOs"
"251786","44","10",3,"16 KOs","4 KOs"
"1010759","2","0",0,"2 KOs","0 KOs"
"456501","37","13",1,"26 KOs","12 KOs"
"880501","8","0",1,"7 KOs","0 KOs"
"861869","6","1",0,"4 KOs","1 KOs"
"746886","5","3",2,"3 KOs","0 KOs"
"912416","5","0",0,"4 KOs","0 KOs"
"794714","12","0",0,"11 KOs","0 KOs"
"861363","3","0",0,"3 KOs","0 KOs"
"578061","14","26",2,"4 KOs","8 KOs"
"686116","7","12",2,"0 KOs","5 KOs"
"889732","3","0",0,"1 KOs","0 KOs"
"796275","7","1",0,"2 KOs","1 KOs"
"897869","7","0",0,"4 KOs","0 KOs"
"19911","29","16",1,"18 KOs","4 KOs"
"341324","19","17",4,"8 KOs","6 KOs"
"185947","76","14",0,"37 KOs","9 KOs"
"837241","3","2",0,"2 KOs","0 KOs"
"848720","7","0",0,"0 KOs","0 KOs"
"845046","11","0",1,"5 KOs","0 KOs"
"669284","5","0",1,"4 KOs","0 KOs"
"1041264","1","1",0,"0 KOs","1 KOs"
"608725","8","8",4,"2 KOs","3 KOs"
"770436","4","6",0,"3 KOs","5 KOs"
"716451","9","13",2,"4 KOs","1 KOs"
"999060","2","1",0,"1 KOs","0 KOs"
"385466","16","42",1,"9 KOs","21 KOs"
"855709","6","1",0,"4 KOs","0 KOs"
"849200","5","2",0,"2 KOs","2 KOs"
"770723","5","5",0,"2 KOs","4 KOs"
"868205","9","2",0,"3 KOs","1 KOs"
"824992","8","1",0,"4 KOs","0 KOs"
"873168","4","7",0,"1 KOs","1 KOs"
"640489","6","15",3,"4 KOs","7 KOs"
"921089","3","1",1,"3 KOs","1 KOs"
"760982","13","5",0,"10 KOs","1 KOs"
"796579","10","0",0,"7 KOs","0 KOs"
"707055","7","3",3,"1 KOs","2 KOs"
"854259","6","0",0,"6 KOs","0 KOs"
"838827","4","3",0,"4 KOs","3 KOs"
"943039","2","0",0,"0 KOs","0 KOs"
"1056364","1","0",0,"1 KOs","0 KOs"
"853609","10","9",1,"6 KOs","2 KOs"
"867406","4","1",0,"2 KOs","0 KOs"
"851634","5","0",0,"4 KOs","0 KOs"
"868050","11","0",0,"3 KOs","0 KOs"
"830671","11","12",0,"6 KOs","11 KOs"
"875673","4","0",0,"2 KOs","0 KOs"
"880836","6","0",0,"2 KOs","0 KOs"
"555100","6","14",1,"3 KOs","7 KOs"
"710240","8","18",0,"3 KOs","2 KOs"
"358200","13","5",1,"7 KOs","4 KOs"
"907360","3","1",0,"2 KOs","0 KOs"
"836430","6","4",0,"2 KOs","2 KOs"
"912138","5","0",0,"3 KOs","0 KOs"
"254089","28","10",0,"22 KOs","7 KOs"
"862232","5","4",1,"2 KOs","1 KOs"
"791592","3","2",2,"1 KOs","1 KOs"
"829155","10","0",0,"6 KOs","0 KOs"
"681259","14","18",0,"0 KOs","3 KOs"
"75061","26","11",2,"17 KOs","8 KOs"
"75909","42","20",4,"21 KOs","8 KOs"
"780360","4","0",0,"1 KOs","0 KOs"
"1029629","2","0",0,"0 KOs","0 KOs"
"980570","4","0",2,"0 KOs","0 KOs"
"801229","7","14",0,"5 KOs","4 KOs"
"684145","4","3",2,"3 KOs","2 KOs"
"1023519","1","1",0,"0 KOs","0 KOs"
"705966","13","18",1,"10 KOs","9 KOs"
"992273","4","0",0,"2 KOs","0 KOs"
"700557","6","10",0,"5 KOs","7 KOs"
"791457","8","2",1,"3 KOs","0 KOs"
"808454","8","0",0,"2 KOs","0 KOs"
"826716","9","1",1,"2 KOs","0 KOs"
"995146","6","0",1,"4 KOs","0 KOs"
"863948","4","0",0,"4 KOs","0 KOs"
"703653","12","6",0,"8 KOs","2 KOs"
"917083","2","0",0,"1 KOs","0 KOs"
"536086","9","1",1,"7 KOs","1 KOs"
"714703","14","9",0,"12 KOs","7 KOs"
"718698","6","2",0,"3 KOs","1 KOs"
"644201","13","10",2,"1 KOs","3 KOs"
"672587","13","5",1,"8 KOs","2 KOs"
"910215","7","2",2,"6 KOs","2 KOs"
"356635","15","5",1,"2 KOs","1 KOs"
"783930","6","11",0,"3 KOs","3 KOs"
"546114","21","3",2,"11 KOs","3 KOs"
"451320","23","0",1,"13 KOs","0 KOs"
"215212","29","11",0,"20 KOs","8 KOs"
"423860","25","7",1,"17 KOs","5 KOs"
"533701","9","16",1,"2 KOs","2 KOs"
"562111","11","16",0,"0 KOs","1 KOs"
"812251","10","0",0,"5 KOs","0 KOs"
"859186","3","3",1,"2 KOs","0 KOs"
"899181","2","0",0,"1 KOs","0 KOs"
"1052848","1","0",0,"1 KOs","0 KOs"
"704854","22","0",0,"18 KOs","0 KOs"
"1031968","1","0",0,"0 KOs","0 KOs"
"906004","5","1",0,"0 KOs","0 KOs"
"784847","19","5",0,"14 KOs","2 KOs"
"697619","6","1",0,"0 KOs","0 KOs"
"1033998","1","0",0,"0 KOs","0 KOs"
"872232","3","0",0,"0 KOs","0 KOs"
"539589","9","12",3,"2 KOs","2 KOs"
"737952","11","3",0,"7 KOs","0 KOs"
"739579","12","0",0,"10 KOs","0 KOs"
"781656","9","3",0,"1 KOs","1 KOs"
"863949","2","0",0,"1 KOs","0 KOs"
"898227","5","1",0,"0 KOs","0 KOs"
"1023518","2","0",0,"1 KOs","0 KOs"
"527923","8","10",4,"0 KOs","2 KOs"
"1041799","1","0",0,"0 KOs","0 KOs"
"841387","11","0",0,"7 KOs","0 KOs"
"738344","2","5",3,"0 KOs","0 KOs"
"750128","6","7",0,"3 KOs","4 KOs"
"266817","26","7",1,"18 KOs","3 KOs"
"751005","6","6",2,"0 KOs","1 KOs"
"673904","18","1",1,"13 KOs","1 KOs"
"944440","6","2",0,"4 KOs","2 KOs"
"489283","5","0",0,"4 KOs","0 KOs"
"455805","28","3",0,"27 KOs","2 KOs"
"852131","3","3",0,"2 KOs","0 KOs"
"829590","2","0",0,"2 KOs","0 KOs"
"718008","17","1",1,"1 KOs","0 KOs"
"361325","13","18",3,"5 KOs","13 KOs"
"580382","11","3",0,"6 KOs","0 KOs"
"315350","32","30",0,"30 KOs","25 KOs"
"877821","5","0",0,"3 KOs","0 KOs"
"1012254","2","0",0,"0 KOs","0 KOs"
"900846","3","2",1,"2 KOs","0 KOs"
"820471","12","0",0,"9 KOs","0 KOs"
"1010114","6","0",0,"2 KOs","0 KOs"
"1025169","1","0",0,"1 KOs","0 KOs"
"950373","1","1",0,"0 KOs","1 KOs"
"716830","6","18",0,"5 KOs","4 KOs"
"567540","5","11",2,"1 KOs","4 KOs"
"208123","43","15",2,"17 KOs","9 KOs"
"547609","14","1",0,"3 KOs","0 KOs"
"637348","15","15",0,"8 KOs","3 KOs"
"585102","22","21",6,"10 KOs","1 KOs"
"636899","7","16",6,"3 KOs","8 KOs"
"755520","8","7",2,"3 KOs","4 KOs"
"1010721","3","0",0,"0 KOs","0 KOs"
"762865","4","4",0,"1 KOs","1 KOs"
"785047","2","2",1,"2 KOs","1 KOs"
"798307","5","1",2,"5 KOs","1 KOs"
"543977","26","10",0,"24 KOs","5 KOs"
"622348","3","3",0,"3 KOs","1 KOs"
"852648","2","0",0,"2 KOs","0 KOs"
"522474","19","18",1,"10 KOs","3 KOs"
"814164","5","0",0,"2 KOs","0 KOs"
"542115","4","20",4,"0 KOs","4 KOs"
"844552","4","3",0,"0 KOs","1 KOs"
"766123","11","2",0,"8 KOs","0 KOs"
"877276","9","1",1,"4 KOs","0 KOs"
"478318","6","1",0,"6 KOs","0 KOs"
"791091","8","5",0,"7 KOs","3 KOs"
"824794","13","0",0,"11 KOs","0 KOs"
"591099","9","7",0,"2 KOs","5 KOs"
"866296","9","0",0,"7 KOs","0 KOs"
"766921","4","4",2,"2 KOs","0 KOs"
"723834","7","1",0,"1 KOs","0 KOs"
"872440","7","0",0,"4 KOs","0 KOs"
"632869","7","9",0,"1 KOs","2 KOs"
"817643","4","12",1,"0 KOs","2 KOs"
"968592","2","0",0,"0 KOs","0 KOs"
"832830","8","4",0,"3 KOs","1 KOs"
"955874","4","2",0,"3 KOs","1 KOs"
"869275","9","2",0,"4 KOs","1 KOs"
"532893","6","19",1,"5 KOs","8 KOs"
"768982","11","2",2,"6 KOs","0 KOs"
"841249","7","0",1,"6 KOs","0 KOs"
"939557","5","0",0,"5 KOs","0 KOs"
"671353","7","26",2,"3 KOs","4 KOs"
"1022473","2","1",0,"2 KOs","0 KOs"
"894108","6","0",0,"2 KOs","0 KOs"
"861506","5","0",0,"5 KOs","0 KOs"
"783114","8","2",0,"0 KOs","0 KOs"
"914312","3","2",0,"1 KOs","1 KOs"
"897625","2","0",0,"0 KOs","0 KOs"
"872607","3","0",0,"0 KOs","0 KOs"
"1028303","1","0",0,"0 KOs","0 KOs"
"793170","10","11",0,"9 KOs","6 KOs"
"939551","3","3",0,"0 KOs","0 KOs"
"875963","5","1",0,"4 KOs","1 KOs"
"762896","13","4",2,"10 KOs","3 KOs"
"662833","15","6",0,"2 KOs","1 KOs"
"836561","3","0",0,"2 KOs","0 KOs"
"692768","10","6",0,"3 KOs","1 KOs"
"358607","14","9",3,"10 KOs","1 KOs"
"579274","11","4",0,"2 KOs","2 KOs"
"883407","3","0",0,"0 KOs","0 KOs"
"716799","16","23",4,"9 KOs","13 KOs"
"901265","5","1",0,"3 KOs","0 KOs"
"910731","2","0",1,"1 KOs","0 KOs"
"865333","6","1",1,"3 KOs","0 KOs"
"773383","8","2",0,"5 KOs","2 KOs"
"580936","13","4",1,"5 KOs","1 KOs"
"202946","23","3",0,"14 KOs","2 KOs"
"1006709","3","3",0,"2 KOs","0 KOs"
"758695","5","1",0,"3 KOs","0 KOs"
"532084","9","14",2,"2 KOs","5 KOs"
"814513","8","5",1,"3 KOs","2 KOs"
"891315","4","0",0,"1 KOs","0 KOs"
"818066","8","1",0,"6 KOs","1 KOs"
"898089","1","0",0,"0 KOs","0 KOs"
"842937","5","0",2,"5 KOs","0 KOs"
"746273","6","0",0,"4 KOs","0 KOs"
"980245","7","0",0,"5 KOs","0 KOs"
"841395","6","2",0,"3 KOs","0 KOs"
"584183","12","10",2,"10 KOs","6 KOs"
"803098","6","5",0,"2 KOs","1 KOs"
"826111","4","2",0,"1 KOs","0 KOs"
"779850","6","1",0,"0 KOs","1 KOs"
"756934","4","4",1,"1 KOs","3 KOs"
"897887","5","1",1,"3 KOs","0 KOs"
"554589","23","2",0,"21 KOs","1 KOs"
"502080","13","10",3,"9 KOs","8 KOs"
"914979","3","1",1,"2 KOs","0 KOs"
"871937","10","0",0,"6 KOs","0 KOs"
"864000","7","1",2,"2 KOs","0 KOs"
"869794","8","3",0,"3 KOs","1 KOs"
"777201","6","1",0,"4 KOs","0 KOs"
"16978","32","10",0,"30 KOs","9 KOs"
"945585","2","0",0,"2 KOs","0 KOs"
"646143","8","3",1,"3 KOs","3 KOs"
"709032","7","10",4,"4 KOs","5 KOs"
"1025812","2","0",0,"2 KOs","0 KOs"
"884217","4","0",0,"1 KOs","0 KOs"
"995220","1","2",0,"0 KOs","1 KOs"
"569381","18","4",1,"10 KOs","2 KOs"
"379643","11","1",2,"7 KOs","0 KOs"
"730148","10","2",1,"3 KOs","1 KOs"
"700862","10","7",1,"3 KOs","6 KOs"
"912610","4","1",1,"3 KOs","1 KOs"
"569847","14","22",0,"6 KOs","13 KOs"
"829753","6","0",0,"2 KOs","0 KOs"
"903245","3","0",0,"1 KOs","0 KOs"
"958101","7","0",0,"6 KOs","0 KOs"
"567740","14","5",0,"6 KOs","3 KOs"
"392300","5","8",4,"1 KOs","1 KOs"
"806244","6","0",0,"4 KOs","0 KOs"
"622617","17","28",0,"10 KOs","7 KOs"
"564120","18","3",0,"5 KOs","2 KOs"
"888880","4","5",0,"0 KOs","3 KOs"
"456247","11","8",0,"6 KOs","0 KOs"
"891293","7","0",0,"3 KOs","0 KOs"
"555808","20","7",0,"7 KOs","5 KOs"
"984934","3","0",0,"0 KOs","0 KOs"
"800131","5","0",0,"1 KOs","0 KOs"
"1023447","3","0",0,"0 KOs","0 KOs"
"992561","3","0",0,"0 KOs","0 KOs"
"816440","7","0",1,"3 KOs","0 KOs"
"771634","9","0",0,"3 KOs","0 KOs"
"724458","6","8",1,"4 KOs","4 KOs"
"554625","16","10",1,"14 KOs","4 KOs"
"511419","7","1",1,"2 KOs","0 KOs"
"141105","23","16",0,"13 KOs","13 KOs"
"314644","9","15",3,"4 KOs","10 KOs"
"984101","6","0",0,"4 KOs","0 KOs"
"634560","11","18",2,"1 KOs","10 KOs"
"941602","9","0",0,"5 KOs","0 KOs"
"963933","4","0",0,"2 KOs","0 KOs"
"695002","10","3",0,"2 KOs","2 KOs"
"855754","4","1",1,"0 KOs","0 KOs"
"651266","13","0",1,"1 KOs","0 KOs"
"583584","18","4",3,"16 KOs","2 KOs"
"959871","4","0",0,"1 KOs","0 KOs"
"381249","17","9",3,"7 KOs","1 KOs"
"864298","6","0",0,"0 KOs","0 KOs"
"1043413","1","0",0,"0 KOs","0 KOs"
"771167","15","8",2,"13 KOs","5 KOs"
"881232","1","0",0,"0 KOs","0 KOs"
"747582","8","6",0,"5 KOs","2 KOs"
"1044777","1","0",0,"0 KOs","0 KOs"
"751757","4","4",1,"3 KOs","0 KOs"
"772212","7","0",0,"3 KOs","0 KOs"
"860715","6","0",0,"5 KOs","0 KOs"
"544430","6","3",2,"5 KOs","0 KOs"
"628040","4","8",1,"3 KOs","0 KOs"
"376485","8","10",0,"2 KOs","5 KOs"
"805368","10","2",0,"6 KOs","1 KOs"
"883992","6","0",0,"3 KOs","0 KOs"
"759796","5","5",1,"1 KOs","1 KOs"
"1005396","3","0",0,"0 KOs","0 KOs"
"890354","6","0",0,"2 KOs","0 KOs"
"936222","3","0",1,"1 KOs","0 KOs"
"699616","9","0",0,"5 KOs","0 KOs"
"793894","7","5",2,"3 KOs","2 KOs"
"775113","10","0",0,"6 KOs","0 KOs"
"833877","5","4",1,"1 KOs","0 KOs"
"833893","8","0",0,"5 KOs","0 KOs"
"811601","7","5",0,"4 KOs","2 KOs"
"779420","5","1",0,"4 KOs","0 KOs"
"861803","6","0",0,"2 KOs","0 KOs"
"356826","31","14",2,"17 KOs","9 KOs"
"819550","4","5",0,"3 KOs","2 KOs"
"856521","5","0",0,"2 KOs","0 KOs"
"768968","4","4",3,"2 KOs","1 KOs"
"881703","4","1",0,"1 KOs","1 KOs"
"879449","3","1",2,"2 KOs","0 KOs"
"815288","6","0",0,"3 KOs","0 KOs"
"848669","8","0",0,"2 KOs","0 KOs"
"723195","9","1",0,"2 KOs","0 KOs"
"395065","22","17",0,"15 KOs","15 KOs"
"643206","5","12",2,"3 KOs","5 KOs"
"288593","11","5",0,"5 KOs","0 KOs"
"667236","8","0",0,"5 KOs","0 KOs"
"662039","7","1",0,"3 KOs","0 KOs"
"777855","8","1",1,"0 KOs","0 KOs"
"736446","10","0",0,"6 KOs","0 KOs"
"832007","4","5",0,"0 KOs","3 KOs"
"970526","2","0",0,"1 KOs","0 KOs"
"818079","16","2",1,"8 KOs","0 KOs"
"798651","4","7",1,"2 KOs","4 KOs"
"324324","20","4",2,"6 KOs","0 KOs"
"942618","7","0",1,"4 KOs","0 KOs"
"820930","6","0",0,"3 KOs","0 KOs"
"866198","10","1",1,"8 KOs","1 KOs"
"828882","9","1",0,"7 KOs","0 KOs"
"688187","6","0",2,"5 KOs","0 KOs"
"784902","2","22",3,"0 KOs","2 KOs"
"805385","7","0",1,"6 KOs","0 KOs"
"974849","4","0",0,"2 KOs","0 KOs"
"831171","10","1",0,"9 KOs","0 KOs"
"782111","4","4",3,"3 KOs","4 KOs"
"776517","5","3",1,"3 KOs","3 KOs"
